0,"000100100011010001001100011101100111110000001001011100110000101101101110001011111110001111110001110011010000011100100001110001011000011110001100100110110010110011000111111001011010",1.0
1,"100101001101110101001000101110100000110111001110001000100110000101000010111011111001010111010010101101101010001010111100010001110101001011111110100001000010111010000111111011001110",1.0
2,"100010101101011001010110011100100010100001010000110000000111011111000110100000110101111010110101011111010111110111110111001101101100001101100101100010100110101000011001011000010000",1.0
3,"100001111110100011011111011001010101111111000111010101000101100010101001101111101111110101010000111011000001010000110011011100010100001111110001100111100101110010001000011101101011",1.0
4,"111011000100001100011000110000110011001011100010101111111111011101010000011110010001000100111000011100011101010000111110101000100100010101000000001010011011101001010111110010000101",1.0
5,"011101001010100111111011010101101011111101000110110001110001010010110100000011101101011001010001101111001111001011001100100001101010100010101011101100100010110101001011001001001110",1.0
6,"001000011101011101000000000000101010011100110110001110001111100000110111111010101111011000010011100101000101110011010111110001011111000010011011011111100100011010011100011110110010",1.0
7,"101111001011011010000111001010101111100000000010011101111000101000110101111001101100111010101111011100000101111101100100010001110111011100010010100110101111111111100110101001111111",1.0
8,"111111001010011011110100010001111000111101010000110000000111000000110000110111010111101001100011011011111101101100001100111001000110100101101101110011010001010010110000110111111000",1.0
9,"111100101000011011110100010001111000111101010000110000001011001001101110010101110010100000110001000010100000100100001000111111000010111110100011000101100110101000011000110010001000",1.0
10,"100100010011011100100101101010000100010001111010111010100111001100000111100111110100010010001010010110001110011011011010010110011000101001011110000001001001111100101101100000100100",1.0
11,"100101001101110101001000101110100000110101101101001101110100010100110000110100101000010010001001001011010010111001010111000010000011100111111110100001000010111010000111111011001110",1.0
12,"101011111111010110010001010101001001010111001000111111001000101110100101010100101010100100010110110010100111100001110011000010001100011100010010010000011110001100001110001000100100",1.0
13,"111111000010001111111011101011000001110011001100011010011110110111110110101011001100011100000001100100010010111001010110011111111111110001101111111011010010101010000100000001010000",1.0
14,"010001011111111101101011101001110010110010100011111011100101000100100101010101111100100111001100110001100010000000010010010000100010001111000110101000100101011111011000111001101101",1.0
15,"010001010111000111001001100110100011001111001110101111000011100001000110000100111000000011001010100100100100010100001111000110101100000001010000110110111100111011001011100001011101",1.0
16,"100000011111011110011101101100000000110010111101000100001011001001101110010101110010100000110001000010100000100100001000111111000010111110100011000101100010000001000001100110110100",1.0
17,"000101110010101001011000001010111101011000001100100111010001010000010001011010100101101010110100000100000100010111010111000001110010100010111111111101001000111010111100111000110111",1.0
18,"101111101100011100001100101110000110100011010101110001000101110101010010110100001100010101001011111000000010101100010000101011010011011000010001000100001101101100001001010010001111",1.0
19,"011011000000001100011010110000110011001011010010101011100111011101010000011110111000001100101010011100011101010101011100100000100000110001001000101010011011001001000110100010000101",1.0
20,"010011001100000010100111000011110111000001110000111101111000101000110101111001101100111010101111011100000101111101100100010001110111011100011110001110110010111000101001011000000101",1.0
21,"001001000011001011110010111000110111011111000111011010010110001110110010110001111000111111110000100111001101011101010001001000001001010111000111011110000010001010011100011110110010",1.0
22,"111000110110111100111011000100100111000100010000100111000001110011101000001000011101110111100000011110001000111110001011010101111100111001000011010100111101101000011111100010011001",1.0
23,"010011101110110100000111000111010100100000101111000101011000010011010111101100101101110110010001110100100011001100001010110011010101111110100000010010000110101001110101010101010011",1.0
24,"000001011001000001100101000111110100011001111110100111101000000010101001100011111101111111001001110001110101001101001001001110110101110001100000100010001000111110000111011111101101",1.0
25,"110001001000010000001011111010111110011011001110111100010011000100111101011101111000101111011101111000101101011011000000000101000100110110101000000000001101111101110111010000101111",1.0
26,"111100000001010010100100111010110101110010010011110010011110000100100011111011001010110111001111101101011001100011100100011001000111110100110110011011000111000011111001100010111010",1.0
27,"100010101101011001010110011100100010100000111110101001110011011111000110100000110101111000001011110001001010011000111111001101101100001101100101100010100110101000011001011000010000",1.0
28,"101010001101000111000101010101110011111100011100110001110010101001011001110111110010000011011100001001001100111011111000111100000010010010000011111001100001101110110001100000000010",1.0
29,"100111111011001111001011001100010101010111011000011000011011011010101010101111000111111010000001111011010101100101011011100111010000111000111001010011001111111010110101010000100011",1.0
30,"000101110101101010110100101001010100100011011000011011001110011101000101111101100100110010011010000011001010010001010011100110110001001101011100001001011100111101101011110010101010",1.0
31,"111111100010001010111011100010010000111001001101001001111101011110011110001010110011110110111011011100111101100000011110110010011110110011010001000101010000101101010000000100110111",1.0
32,"011011100001001101001010010001001010100100110110001010111010010101101111011011100111101110100101100010011000100101100000111000011110101101100010000001001001010100100011000001111111",1.0
33,"010111011001111010011110001101111110011001010010110110111001110000110101101101010010010000110001110110010101101110010001100000100000011010000100111011011111100010111100001000111111",1.0
34,"110100111011100000111001100111100000101011101010111100111100000110111100000101101000000100110110010111001111100111110101000101100101110111100100111000011011001010110100010001001000",1.0
35,"100000101111100001001101011111110000011101000111100000000101000100100010101011111011110100010000111011011001011001100011011000010000101110110001000101000111111110011100000100101111",1.0
36,"110011110010010010100000011111101000011010011011111100011111001011000010011000010100000010110101011111010111110111110111001110101000010011010100100000011100111000100100011010101100",1.0
37,"001000011110000000000101011011001110001101101000010000100011000010010111011101010000011110011000110011100100110101011000010111010101110110100101110010111101110010001001111000111100",1.0
38,"011001001110001100100110111010011111111011011101001001000010011000111100101100111111110101110001001111111111111000100000101110000001010101001000000111110110101100000100011100100001",1.0
39,"110110111101111001101011011111101000000110001100100100111111111001101000001011001100010100111010100011110010101110000111010001011010100100101100001011111001001100110111101011000011",1.0
40,"011011010100101010111010100101011100000011000000010011110010111011010011011101000000110011111011101100110001011001010011101110001000000000100011110111011110101111011101101101110101",1.0
41,"011011001100111010110010000100000100111000111000000111110010110000110011011101110100110111111001000111101001101101010011110001010000011100001101010110111111010000000101001001010010",1.0
42,"101011111111010110010001010101001001010111001000111111001000101111011010001011110111011010110110110010100111100001110011000010001100011100010010010000011110001100001110001000100100",1.0
43,"010010000001100111010001000000100100010010101011100011111001000111011100001110111010000010001110001001001100100011101011001100100010100111110101101001000111000101110010110011000010",1.0
44,"110000100110010101100100100100110000010110111100110111010000111011000001011010011111101000011001110111011010001101111111110000001011011010000111011101110111011111011011010000010101",1.0
45,"100100010011011100100101101010000100010001101011000001111101100111011100111100001100001110101111001110001110011011011010010110011000101001011110000001001001111100101101100000100100",1.0
46,"101100001010011101110011110101000101110010010110101001100001010011110111101000010101110000001001001101010011000110100111100110010000000011011000001111000011000101101011001111000000",1.0
47,"111111001010011010000010010001000000110110010111101011101111110000110011000000101010110010110001100000000100110100011001011100111111000000010000110111111001101010110000110111111000",1.0
48,"100001111100001010111010100011011100110111001110001000100110000101000010111011111001010111010010101101101010001010111100010001110101001001000000000111001110010010111001001011101011",1.0
49,"110001100111011001000001101010000101010001111010111010100111001100000111100111110100010010001010010111100011100001010000010010100000100110010100000100011001111001001111100111100101",1.0
50,"100111111011001111111010000101010010001111100011010000000101110111101100000010010010111100000011111010110100001000010101010010101001110000001110000010111101011011100011111101101101",1.0
51,"010111110001000010110010010000000110111110000111111100000111000110100101010100101010100100010001101111100011111100111011001011000111001010100000110001001010010001011000001011011110",1.0
52,"101111111111010101001100000000010110110111011001011110011011110001011011001100100011111011000000000001110001101110001010011010001100100000011000111000001100000100110010001010001000",1.0
53,"100010000110010101010100101010100001010011101101001011101010110101100110001100010110000111101111000010011111101101100100000100111000101000000110011011111011010000011000100110110100",1.0
54,"111111000010011000101101000001000001000100011111110001011000110110011000100111000110010000100010111010100011000101010101000101111010111111011101010110110101010111100100011110101010",1.0
55,"101111001011011010000111001010101111100000000010011000010011011101001011111110110000100101101000001010110110000100110010000100100101011100010010100110101111111111100110101011010110",1.0
56,"100101001101110101001000101110100000110101101101001101110100010100110000110100101000010010001001001011010101000001000001000010000011100111111110100001000010111010000111111011001110",1.0
57,"010111000001100011110010010011101100011111011010010111011101110111010111110100011100011001100001101011001100000110000010000111111111011111000100100011010010111011100101100101101001",1.0
58,"110111100101100011010111010111001101000011100101001100100111100011000000001001011000101111111101100010111110100000000111000101111010100111001001011011011000000111011000010010110101",1.0
59,"001110011101011101000000000000101010011100110110001110001111100000110111111010101111011000010011100101000101110011010111110001011111000010011011011111100100011010000110001000100000",1.0
60,"011101001010110001101011010101101011111101000110110001110001010010110100000011101101011001010001101111001111001011001100100001101010100010101011101100100010110101001011001001001110",1.0
61,"010000011011001001011000010011111111011000110001011111000100010011111101100001101011110000011110101100110100111100001000110111001000000001001101000101000110101100100111011111011100",1.0
62,"011100100111001100111110001000001100101110001000011001110000100111001001011011101000000111100011000110001000111001101101110110001000010010000010100110101010011010100101001110111010",1.0
63,"101000100100101110000101101110011100100101001100011101010000101011011101100001111011111111100110010011000110000001100111110101111111001111001101110110111010000010100110110011010011",1.0
64,"111100101000011011110100010001111000111101010000110000000111000000110000110111010111101001100011011011111101101100001100111001000110100101101101110011010001010001001000110010001000",1.0
65,"110100100101111010111111110001010100011011011101100011100001111010000110001011110010010010100011000101001100101111011100011101010101000010101010010001000110101101101100011101101100",1.0
66,"111000101111100111111011101011000001110011001100011010011110110111110110101011001100011100000001100100010010111001010110011111111111110001101111111011010010101010000100000001010000",1.0
67,"001000011110000111111010000101010010001111100011010000000101100010010111011101010000011110011000110011100100110101011000010111010101110110100101110010111101110010001001111000111100",1.0
68,"100010101101011001010110011100100010100000111110101001110011011111000110100000110101111000001011110001001010011000111111000111110111001000111110101110110110011000011001011000010000",1.0
69,"001001000011001011110010111000110111011111000111011010010110001110110010110001111000111111110000100111001101011101010001001000010111010110010110011010111000101011100011011110110010",1.0
70,"101111101111100001001101011111110000011101000111100000000101000100100010101011111011110100010000111011011001011001100011011000010000101110110001000101000111111110011100000101110101",1.0
71,"010111100111010101111101010010001000110111100011111110011101001101000000000111001111000010110110001101100100110110111111110110001100100001101011001001110000001011000010010101101010",1.0
72,"101110010011011100100100101010001000000000001011000001101101100111111101111100101100011111101110011010001111011001011011000110111000100101001110100001011001101100001101100010001110",1.0
73,"000110100101100101010001000001001100010000001101100011101001010111111100011100111110000010001110000011001101110111111011001100100000100111110001101011000111000110110110100001100000",1.0
74,"100010101101011001010110011100100010100001010000110000000111011111000110100000110101111000001011110001001010011000111111001101101100001101100101100010100110101000011001011000010000",1.0
75,"010011101110001111101000101011000001110011001100011110011110110101100110101000101101110110010001110100100011001100001010110011010101111110100000010010000110101001110101010101010011",1.0
76,"110101011100111110010000000100100110111010111100010010110010110000110011010101100000100111110001000010001001101111000010100010010000010110001101010110010111010000010101011101011010",1.0
77,"010011001110000100100010011011010110011011011101001010100101011000011100100100100111110111110000000010011111111000010001101110001001010101001000000111110110100100000101001101000001",1.0
78,"101011111111010110010001010101001001010111001000111111001000101111011010001010011101001001101100011011100111100001110011000010001100011100010010010000011110001100001110001000100100",1.0
79,"111011101111101110111100101011011010110111011100011111110111001011000010011000010100000010110101011111010111110111110111001110101000010011010111101101010000110001111001000100000100",1.0
80,"110110010110010000011100110100011100111110100101101000111001000111000010011000010100000010110101011111010111110111110111001110101000010011010100100101101011011000011100011111000111",1.0
81,"010001011011010010100110100001110111000011001000000100001110111111010000100000010011111100110110001101100100110110111111110111110111001000111110101110110110011000010010011001110100",1.0
82,"111110101110001000011001110100101101001101011111001011101111110000110011000000101010110010110001100000000100110100011001011100111111000000010000110111111001101010110000110111111000",1.0
83,"001110111000010011011010010101010010011111100010010000000101101010010111000101111000011100010010110010100100100101101000110111010101110111110101110010101101110011111001111000110101",1.0
84,"011101001010110001101011010101101011111101000110110001110001010010101000001110101001011001010001101111001111001011001100100001101010100010101011101100100010110101001011001001001110",1.0
85,"111000101111100111111011101011000001110011001100011010011110111111110110101011001100011100000001100100010010111001010110011111111111110001101111111011010010101010000100000001010000",1.0
86,"100010101101011001010110011100100010100000111110101001110000010100110000110100101000010010001011110001001010011000111111001101101100001101100101100010100110101000011001011000010000",1.0
87,"110110111101111001101110110100010110010000001100100100111111111001101000001011001100010100111010100011110010101110000111010001011010100100101100001011111001001100110111101011000011",1.0
88,"100010101101011001010110011100100010100000111101000100001011001001101110010101110010100000110001000010100000100100001000111111000010111110100011000101100110101000011001011000010000",1.0
89,"000101000110101011111010001110111111011111100101011010010111001000110001111001110000011011110001100101001100001101110001111000110101010010000010011100100010101011100100011110010000",1.0
90,"010001011010111100111011000100100111000100010000100100001110111111010000100000010011111100110110001101100100110110111111110111110111001000111110101110110110011000010010011001110100",1.0
91,"100111111011001111001011001100010101010111011000011000011011011010101010101111000111111010000001111011010101100101011011100100010000101110110001000101000111111110011100000101100011",1.0
92,"100000100010100011001000101101010001111010100101011000110000101010010111000100000000100111100111010110001011011000100111111001001101101100101111101010111010001000011110001001111001",1.0
93,"100000101111100001001101011111110000011011011101001010100101011000011100100100100111110111110000000010011111111000010001101110001001010101010001000101000111111110011100000100101111",1.0
94,"001000011110000111111010000101010010001111100011010000000101100010010111011101010000011110011000110011100100110101011000010111010101111110100101110010111101110010001001111000111100",1.0
95,"111000101111100111111011101011000001110011001100011010011100101011011101100001111011111111100110010011000110000001100111110101111111000001101111111011010010101010000100000001010000",1.0
96,"110110000010001111101000101011000001110011001100011110011110110001011001110111110010000011011100001001001100111101110111011111011111100011111011101011010010101010000100011111010001",1.0
97,"100100010011011100100101101010000100010001101011000001111101100111011100111100001100001110101111001101001100111101110111010110011000101001011110000001001001111100101101100000100100",1.0
98,"100100010011011100100101101010000100010001101011000001111101100111011100111100001100001110101111001110001110011011011010010110011000101001011110000000001001111100101101100000100100",1.0
99,"010111000001100011110010010011101100011111011010010111011101110111010111110100011100011001100001101011001100000110000010000111111000010110001101010110010111010000010101011101011011",1.0
